shopify_id,handle,title,old_canonical,new_canonical,redirect_required,redirect_from,redirect_to,category_path,parent_categories,brand_pages,status,error_message
gid://shopify/Product/6969951551569,freejump-softup-classic,Classic Soft'Up Riding Stirrup Leathers By Freejump,/horse/tack/stirrup-irons/freejump-softup-classic,/horse/tack/stirrup-irons/freejump-softup-classic,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]","[""/brands/freejump""]",success,
gid://shopify/Product/6969951617105,freejump-airs-stirrup-iron,Freejump's Air's Riding Stirrup Leathers,/horse/tack/stirrup-irons/freejump-airs-stirrup-iron,/horse/tack/stirrup-irons/freejump-airs-stirrup-iron,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]","[""/brands/freejump""]",success,
gid://shopify/Product/6969951780945,freejump-softup-pro,Freejump Pro + Soft'Up Riding Stirrup Leathers,/horse/tack/stirrup-irons/freejump-softup-pro,/horse/tack/stirrup-irons/freejump-softup-pro,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]","[""/brands/freejump""]",success,
gid://shopify/Product/6969952010321,freejump-softup-pro-premium,Luxurious Freejump Soft'Up Pro+ Stirrup Leathers For Riding,/horse/tack/stirrup-irons/freejump-softup-pro-premium,/horse/tack/stirrups/freejump-softup-pro-premium,1,/horse/tack/stirrup-irons/freejump-softup-pro-premium,/horse/tack/stirrups/freejump-softup-pro-premium,/horse/tack/stirrups,"[""/horse/tack"",""/horse""]","[""/brands/freejump""]",success,
gid://shopify/Product/6969952075857,freejump-softup-pro-premium-edition,'Freejump Soft'Up Pro Premium Edition Stirrup Leathers',/horse/tack/stirrup-irons/freejump-softup-pro-premium-edition,/horse/tack/stirrup-irons/freejump-softup-pro-premium-edition,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]","[""/brands/freejump""]",success,
gid://shopify/Product/6969952174161,freejump-softup-lite,Freejump Lite Soft'Up Riding Stirrup Irons,/horse/tack/stirrup-irons/freejump-softup-lite,/horse/tack/stirrup-irons/freejump-softup-lite,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]","[""/brands/freejump""]",success,
gid://shopify/Product/6969952600145,freejump-softup-pro-crystal,Freejump Crystal Soft'Up Pro Stirrup Leathers For Riding,/horse/tack/stirrup-irons/freejump-softup-pro-crystal,/horse/tack/stirrup-irons/freejump-softup-pro-crystal,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]","[""/brands/freejump""]",success,
gid://shopify/Product/6969952698449,peacock-stirrup-irons-child,Peacock Child's Riding Stirrup Leathers,/horse/tack/stirrup-irons/peacock-stirrup-irons-child,/horse/tack/stirrup-irons/peacock-stirrup-irons-child,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6969952960593,prestige-a33-stephi-stirrup-2-0,A33 Prestige Stephi 2.0 Riding Stirrup Leathers,/horse/tack/stirrup-irons/prestige-a33-stephi-stirrup-2-0,/horse/tack/stirrup-irons/prestige-a33-stephi-stirrup-2-0,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]","[""/brands/prestige""]",success,
gid://shopify/Product/6969953222737,stirrup-iron-covers,Iron Covers for Riding Stirrup Leathers,/horse/tack/stirrups/stirrup-iron-covers,/horse/tack/stirrup-irons/stirrup-iron-covers,1,/horse/tack/stirrups/stirrup-iron-covers,/horse/tack/stirrup-irons/stirrup-iron-covers,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6969953255505,knife-edge-stirrup-iron,Knife Edge Iron Riding Stirrup Leathers,/horse/tack/stirrup-irons/knife-edge-stirrup-iron,/horse/tack/stirrup-irons/knife-edge-stirrup-iron,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6969953288273,shieldrup-stirrup-iron,Shield'rup Stirrup Iron,/horse/tack/stirrup-irons/shieldrup-stirrup-iron,/horse/tack/stirrup-irons/shieldrup-stirrup-iron,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]","[""/brands/samshield""]",success,
gid://shopify/Product/6969953353809,peacock-stirrup-irons,Peacock Irons Stirrup Leathers For Riding,/horse/tack/stirrup-irons/peacock-stirrup-irons,/horse/tack/stirrup-irons/peacock-stirrup-irons,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6969953583185,tech-stirrups-siena,Stirrup Leathers by Siena Tech,/horse/tack/stirrup-irons/tech-stirrups-siena,/horse/tack/stirrup-leathers/tech-stirrups-siena,1,/horse/tack/stirrup-irons/tech-stirrups-siena,/horse/tack/stirrup-leathers/tech-stirrups-siena,/horse/tack/stirrup-leathers,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6969953648721,stainless-steel-stirrup-iron-2-bar,Stainless Steel 2 Bar Riding Stirrup Leathers,/horse/tack/stirrup-irons/stainless-steel-stirrup-iron-2-bar,/horse/tack/stirrup-irons/stainless-steel-stirrup-iron-2-bar,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]","[""/brands/zilco""]",success,
gid://shopify/Product/6969953747025,tech-stirrups-venice-fit,Fit Venice Tech Stirrup Leathers For Riding,/horse/tack/stirrup-irons/tech-stirrups-venice-fit,/horse/tack/stirrup-leathers/tech-stirrups-venice-fit,1,/horse/tack/stirrup-irons/tech-stirrups-venice-fit,/horse/tack/stirrup-leathers/tech-stirrups-venice-fit,/horse/tack/stirrup-leathers,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6969953845329,tech-stirrups-siena-plus,Tech Riding Stirrup Leathers by Siena Plus,/horse/tack/stirrup-irons/tech-stirrups-siena-plus,/horse/tack/stirrup-irons/tech-stirrups-siena-plus,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]","[""/brands/the-equestrian""]",success,
gid://shopify/Product/6969953943633,tech-stirrups-venice-dressage-sloped,Venice Dressage Tech Riding Stirrups With Sloped Stirrup Leathers,/horse/tack/stirrup-irons/tech-stirrups-venice-dressage-sloped,/horse/tack/stirrup-irons/tech-stirrups-venice-dressage-sloped,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6969954107473,tech-stirrups-venice-plus-evo,Evo Venice Plus Tech Stirrup Leathers for Riding,/horse/tack/stirrup-irons/tech-stirrups-venice-plus-evo,/horse/tack/stirrup-irons/tech-stirrups-venice-plus-evo,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6969954173009,tech-stirrups-venice-young,Venice Tech Young Riding Stirrup Leathers,/horse/tack/stirrup-irons/tech-stirrups-venice-young,/horse/tack/stirrup-irons/tech-stirrups-venice-young,,,,/horse/tack/stirrup-irons,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6969954238545,waldhausen-stirrup-covers,Waldhausen Stirrup Leathers For Riding,/horse/tack/stirrup-irons/waldhausen-stirrup-covers,/horse/tack/stirrup-leathers/waldhausen-stirrup-covers,1,/horse/tack/stirrup-irons/waldhausen-stirrup-covers,/horse/tack/stirrup-leathers/waldhausen-stirrup-covers,/horse/tack/stirrup-leathers,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6970828488785,cotton-ripstop-tailbags,Cotton Ripstop Tailbags,/horse/stable/tail-bags/cotton-ripstop-tailbags,/horse/stable/tail-bags/cotton-ripstop-tailbags,,,,/horse/stable/tail-bags,"[""/horse/stable"",""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970828521553,cotton-drill-tailbags,Cotton Drill Tailbags,/horse/stable/tail-bags/cotton-drill-tailbags,/horse/stable/tail-bags/cotton-drill-tailbags,,,,/horse/stable/tail-bags,"[""/horse/stable"",""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970828587089,deluxe-flagcloth-combo-rug,Deluxe Flagcloth Combo Rug,/horse/rugs/summer/deluxe-flagcloth-combo-rug,/horse/rugs/flag/deluxe-flagcloth-combo-rug,1,/horse/rugs/summer/deluxe-flagcloth-combo-rug,/horse/rugs/flag/deluxe-flagcloth-combo-rug,/horse/rugs/flag,"[""/horse/rugs"",""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970828619857,deluxe-cotton-ripstop-combo-rug,Deluxe Cotton Ripstop Combo Rug,/horse/rugs/summer/deluxe-cotton-ripstop-combo-rug,/horse/rugs/deluxe-cotton-ripstop-combo-rug,1,/horse/rugs/summer/deluxe-cotton-ripstop-combo-rug,/horse/rugs/deluxe-cotton-ripstop-combo-rug,/horse/rugs,"[""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970828652625,deluxe-quilted-wool-rug,Deluxe Quilted Wool Rug,/products/deluxe-quilted-wool-rug,/horse/rugs/deluxe-quilted-wool-rug,1,/products/deluxe-quilted-wool-rug,/horse/rugs/deluxe-quilted-wool-rug,/horse/rugs,"[""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970828685393,deluxe-stretch-zip-hoods-black,Deluxe Stretch Zip Hoods - Black,/horse/rugs/hoods/deluxe-stretch-zip-hoods-black,/horse/rugs/hoods/deluxe-stretch-zip-hoods-black,,,,/horse/rugs/hoods,"[""/horse/rugs"",""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970828718161,deluxe-top-rain-sheets,Deluxe Top/Rain Sheets,/horse/rugs/summer/deluxe-top-rain-sheets,/horse/rugs/deluxe-top-rain-sheets,1,/horse/rugs/summer/deluxe-top-rain-sheets,/horse/rugs/deluxe-top-rain-sheets,/horse/rugs,"[""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970828750929,diamond-cotton-ripstop-rug,Diamond Cotton Ripstop Rug,/horse/rugs/summer/diamond-cotton-ripstop-rug,/horse/rugs/diamond-cotton-ripstop-rug,1,/horse/rugs/summer/diamond-cotton-ripstop-rug,/horse/rugs/diamond-cotton-ripstop-rug,/horse/rugs,"[""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970829045841,fleece-winter-stretch-zip-hoods,Fleece Winter Stretch Zip Hoods,/horse/rugs/hoods/fleece-winter-stretch-zip-hoods,/horse/rugs/hoods/fleece-winter-stretch-zip-hoods,,,,/horse/rugs/hoods,"[""/horse/rugs"",""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970829078609,flagcloth-tailbag,Flagcloth Tailbag,/horse/stable/tail-bags/flagcloth-tailbag,/horse/stable/tail-bags/flagcloth-tailbag,,,,/horse/stable/tail-bags,"[""/horse/stable"",""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970829144145,summer-stretch-zip-hoods-black,Summer Stretch Zip Hoods - Black,/horse/rugs/hoods/summer-stretch-zip-hoods-black,/horse/rugs/hoods/summer-stretch-zip-hoods-black,,,,/horse/rugs/hoods,"[""/horse/rugs"",""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6970829176913,summer-stretch-zip-hoods-white,Summer Stretch Zip Hoods - White,/horse/rugs/hoods/summer-stretch-zip-hoods-white,/horse/rugs/hoods/summer-stretch-zip-hoods-white,,,,/horse/rugs/hoods,"[""/horse/rugs"",""/horse""]","[""/brands/diamond-deluxe-horsewear""]",success,
gid://shopify/Product/6988061671505,hepato-liq,Hepato Liq,/horse/supplements/hepato-liq,/horse/supplements/hepato-liq,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988061704273,hoof-aid,Hoof Aid,/horse/supplements/hoof-aid,/horse/supplements/hoof-aid,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6988061737041,hoof-aid-special,Hoof Care Special by Hoof Aid,/horse/supplements/hoof-aid-special,/horse/supplements/hoof-aid-special,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988061769809,ice-clay,Ice Clay,/horse/veterinary/ice-clay,/horse/grooming/ice-clay,1,/horse/veterinary/ice-clay,/horse/grooming/ice-clay,/horse/grooming,"[""/horse""]",[],success,
gid://shopify/Product/6988061802577,kick-up,Kick Up,/horse/supplements/kick-up,/horse/supplements/kick-up,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988061835345,lactatec,Lactatec,/horse/supplements/lactatec,/horse/supplements/lactatec,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6988061868113,knitted-socks,Knitted Socks,/products/knitted-socks,/clothing/accessories/socks/knitted-socks,1,/products/knitted-socks,/clothing/accessories/socks/knitted-socks,/clothing/accessories/socks,"[""/clothing/accessories"",""/clothing""]",[],success,
gid://shopify/Product/6988061900881,lactatec-paste,Lactatec Paste,/horse/supplements/lactatec-paste,/horse/supplements/lactatec-paste,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6988061933649,laminaid,Laminaid,/horse/supplements/laminaid,/horse/supplements/laminaid,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6988061966417,laminaid-podosens,Podosens Hoof Care Solution with Laminaid,/horse/supplements/laminaid-podosens,/horse/stable/hoof-care/laminaid-podosens,1,/horse/supplements/laminaid-podosens,/horse/stable/hoof-care/laminaid-podosens,/horse/stable/hoof-care,"[""/horse/stable"",""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988061999185,leather-shine,Leather Shine,/horse/veterinary/leather-shine,/horse/stable/leather-care/leather-shine,1,/horse/veterinary/leather-shine,/horse/stable/leather-care/leather-shine,/horse/stable/leather-care,"[""/horse/stable"",""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988062031953,leather-soap,Leather Soap,/horse/veterinary/leather-soap,/horse/stable/leather-care/leather-soap,1,/horse/veterinary/leather-soap,/horse/stable/leather-care/leather-soap,/horse/stable/leather-care,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/6988062064721,lurax-cream,Lurax Cream,/horse/veterinary/lurax-cream,/horse/veterinary/lurax-cream,,,,/horse/veterinary,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988062097489,mens-dri-fit-base-layer,Base Layer for Men - Dri Fit Technology,/products/mens-dri-fit-base-layer,/clothing/mens/mens-dri-fit-base-layer,1,/products/mens-dri-fit-base-layer,/clothing/mens/mens-dri-fit-base-layer,/clothing/mens,"[""/clothing""]",[],success,
gid://shopify/Product/6988062359633,mens-softshell-jacket,Mens Softshell Jacket,/products/mens-softshell-jacket,/clothing/mens/mens-softshell-jacket,1,/products/mens-softshell-jacket,/clothing/mens/mens-softshell-jacket,/clothing/mens,"[""/clothing""]",[],success,
gid://shopify/Product/6988062392401,mens-hoodie,Mens Hoodie,/products/mens-hoodie,/clothing/mens/mens-hoodie,1,/products/mens-hoodie,/clothing/mens/mens-hoodie,/clothing/mens,"[""/clothing""]",[],success,
gid://shopify/Product/6988062425169,mens-padded-jacket,Mens Padded Jacket,/products/mens-padded-jacket,/clothing/mens/mens-padded-jacket,1,/products/mens-padded-jacket,/clothing/mens/mens-padded-jacket,/clothing/mens,"[""/clothing""]",[],success,
gid://shopify/Product/6988062457937,mens-padded-vest,Mens Padded Vest,/products/mens-padded-vest,/clothing/tops/vests/mens-padded-vest,1,/products/mens-padded-vest,/clothing/tops/vests/mens-padded-vest,/clothing/tops/vests,"[""/clothing/tops"",""/clothing""]",[],success,
gid://shopify/Product/6988062490705,muddoc,Muddoc,/horse/veterinary/muddoc,/horse/veterinary/muddoc,,,,/horse/veterinary,"[""/horse""]",[],success,
gid://shopify/Product/6988062523473,mens-polo-shirt,Mens Polo Shirt,/products/mens-polo-shirt,/clothing/tops/polo-shirts/mens-polo-shirt,1,/products/mens-polo-shirt,/clothing/tops/polo-shirts/mens-polo-shirt,/clothing/tops/polo-shirts,"[""/clothing/tops"",""/clothing""]",[],success,
gid://shopify/Product/6988062556241,muscle-cooler,Muscle Cooler,/horse/veterinary/muscle-cooler,/horse/veterinary/muscle-cooler,,,,/horse/veterinary,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988062621777,muscle-force,Muscle Force,/horse/supplements/muscle-force,/horse/supplements/muscle-force,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988062654545,nutri-plus,Nutri Plus,/horse/supplements/nutri-plus,/horse/supplements/nutri-plus,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6988062687313,nutri-support,Nutri Support,/horse/supplements/nutri-support,/horse/supplements/nutri-support,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6988062720081,oilmega,Oilmega,/horse/supplements/oilmega,/horse/supplements/oilmega,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988062785617,peak-performance,Peak Performance,/horse/supplements/peak-performance,/horse/supplements/peak-performance,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988062818385,podoguard,Podoguard,/horse/veterinary/podoguard,/horse/stable/hoof-care/podoguard,1,/horse/veterinary/podoguard,/horse/stable/hoof-care/podoguard,/horse/stable/hoof-care,"[""/horse/stable"",""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988062851153,podosens,Hoof Care Product - Podosens,/horse/veterinary/podosens,/horse/stable/hoof-care/podosens,1,/horse/veterinary/podosens,/horse/stable/hoof-care/podosens,/horse/stable/hoof-care,"[""/horse/stable"",""/horse""]",[],success,
gid://shopify/Product/6988062883921,powred-performance,Pow'red Performance,/horse/supplements/powred-performance,/horse/supplements/powred-performance,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988062916689,proscent,Proscent,/horse/veterinary/proscent,/horse/grooming/coat-care/proscent,1,/horse/veterinary/proscent,/horse/grooming/coat-care/proscent,/horse/grooming/coat-care,"[""/horse/grooming"",""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988062949457,solemate,Hoof Care Solution by Solemate,/horse/veterinary/solemate,/horse/stable/hoof-care/solemate,1,/horse/veterinary/solemate,/horse/stable/hoof-care/solemate,/horse/stable/hoof-care,"[""/horse/stable"",""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988063014993,sozen,Sozen,/horse/supplements/sozen,/horse/supplements/sozen,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6988063080529,star-shine,Star Shine,/horse/veterinary/star-shine,/horse/grooming/star-shine,1,/horse/veterinary/star-shine,/horse/grooming/star-shine,/horse/grooming,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988063146065,switch,Switch,/horse/veterinary/switch,/pet/dog/skin-care/switch,1,/horse/veterinary/switch,/pet/dog/skin-care/switch,/pet/dog/skin-care,"[""/pet/dog"",""/pet""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988063178833,take-it-easy-forte,Take it Easy Forte,/horse/supplements/take-it-easy-forte,/horse/supplements/take-it-easy-forte,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988063211601,venus,Venus,/horse/supplements/venus,/horse/supplements/venus,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988063277137,vitaflora,Vitaflora,/horse/supplements/vitaflora,/horse/supplements/vitaflora,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6988063309905,womens-dri-fit-base-layer,Womens Dri Fit Base Layer,/products/womens-dri-fit-base-layer,/clothing/womens/womens-dri-fit-base-layer,1,/products/womens-dri-fit-base-layer,/clothing/womens/womens-dri-fit-base-layer,/clothing/womens,"[""/clothing""]",[],success,
gid://shopify/Product/6988063572049,womens-hoodie,Womens Hoodie,/products/womens-hoodie,/clothing/womens/womens-hoodie,1,/products/womens-hoodie,/clothing/womens/womens-hoodie,/clothing/womens,"[""/clothing""]",[],success,
gid://shopify/Product/6988063604817,womens-padded-jacket,Womens Padded Jacket,/products/womens-padded-jacket,/clothing/outerwear/jackets/womens-padded-jacket,1,/products/womens-padded-jacket,/clothing/outerwear/jackets/womens-padded-jacket,/clothing/outerwear/jackets,"[""/clothing/outerwear"",""/clothing""]",[],success,
gid://shopify/Product/6988063637585,womens-padded-vest,Womens Padded Vest,/products/womens-padded-vest,/clothing/tops/vests/womens-padded-vest,1,/products/womens-padded-vest,/clothing/tops/vests/womens-padded-vest,/clothing/tops/vests,"[""/clothing/tops"",""/clothing""]",[],success,
gid://shopify/Product/6988063670353,womens-polo-shirt,Womens Polo Shirt,/products/womens-polo-shirt,/clothing/tops/polo-shirts/womens-polo-shirt,1,/products/womens-polo-shirt,/clothing/tops/polo-shirts/womens-polo-shirt,/clothing/tops/polo-shirts,"[""/clothing/tops"",""/clothing""]",[],success,
gid://shopify/Product/6988063703121,womens-softshell-jacket,Womens Softshell Jacket,/products/womens-softshell-jacket,/clothing/outerwear/jackets/womens-softshell-jacket,1,/products/womens-softshell-jacket,/clothing/outerwear/jackets/womens-softshell-jacket,/clothing/outerwear/jackets,"[""/clothing/outerwear"",""/clothing""]",[],success,
gid://shopify/Product/6988070125649,bianco-wash,Cavalor Equicare's Bianco Wash,/horse/veterinary/bianco-wash,/horse/grooming/shampoo/bianco-wash,1,/horse/veterinary/bianco-wash,/horse/grooming/shampoo/bianco-wash,/horse/grooming/shampoo,"[""/horse/grooming"",""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070158417,bronchix-liq,Liq Bronchix By Cavalor Equicare,/horse/supplements/bronchix-liq,/horse/supplements/bronchix-liq,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070191185,an-energy-boost,Cavalor Equicare's Electrolyte Boost,/horse/supplements/an-energy-boost,/horse/supplements/an-energy-boost,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070256721,artitec,Cavalor Equicare Joint Supplement Artitec,/horse/supplements/artitec,/horse/supplements/artitec,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070289489,bronchix-pulmo-liq,Cavalor Equicare's Pulmo Liq Bronchix,/horse/supplements/bronchix-pulmo-liq,/horse/supplements/bronchix-pulmo-liq,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070322257,bronchix-pulmo-paste,Cavalor Equicare Pulmo Paste Bronchix,/horse/supplements/bronchix-pulmo-paste,/horse/supplements/bronchix-pulmo-paste,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070355025,cap,The product title seems to be incomplete. Could you please provide the full title?,/products/cap,/clothing/accessories/caps/cap,1,/products/cap,/clothing/accessories/caps/cap,/clothing/accessories/caps,"[""/clothing/accessories"",""/clothing""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070387793,calm,Cavalor Equicare Balance,/horse/supplements/calm,/horse/supplements/calm,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070420561,coolsens,Cavalor Equicare's Coolsens,/horse/veterinary/coolsens,/horse/veterinary/coolsens,,,,/horse/veterinary,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070453329,derma-spray,Cavalor Equicare Derma Spray,/horse/veterinary/derma-spray,/horse/veterinary/derma-spray,,,,/horse/veterinary,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070486097,dry-feet-natural,Cavalor Equicare's Natural Dry Feet Hoof Care,/horse/veterinary/dry-feet-natural,/horse/stable/hoof-care/dry-feet-natural,1,/horse/veterinary/dry-feet-natural,/horse/stable/hoof-care/dry-feet-natural,/horse/stable/hoof-care,"[""/horse/stable"",""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070518865,derma-wash,Cavalor Equicare Derma Cleanse,/horse/veterinary/derma-wash,/horse/grooming/shampoo/derma-wash,1,/horse/veterinary/derma-wash,/horse/grooming/shampoo/derma-wash,/horse/grooming/shampoo,"[""/horse/grooming"",""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070551633,electrolyte-balance,Cavalor Equicare Electrolyte Balance,/horse/supplements/electrolyte-balance,/horse/supplements/electrolyte-balance,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070584401,equi-wash,Cavalor Equicare Equi Wash,/horse/veterinary/equi-wash,/horse/grooming/shampoo/equi-wash,1,/horse/veterinary/equi-wash,/horse/grooming/shampoo/equi-wash,/horse/grooming/shampoo,"[""/horse/grooming"",""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070617169,freebute,Cavalor Equicare's Freebute Joint Supplement,/horse/supplements/freebute,/horse/supplements/freebute,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070846545,freebute-gel,Cavalor Equicare's Freebute Joint Supplement Gel,/horse/veterinary/freebute-gel,/horse/veterinary/freebute-gel,,,,/horse/veterinary,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070912081,freebute-paste,Cavalor Equicare Joint Supplement Freebute Paste,/horse/supplements/freebute-paste,/horse/supplements/freebute-paste,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070944849,gastro-aid,Cavalor Equicare Gastro Support,/horse/supplements/gastro-aid,/horse/supplements/gastro-aid,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6988070977617,gastro-aid-liq-pump,Cavalor Equicare's Gastro Aid Liquid with Pump,/horse/supplements/gastro-aid-liq-pump,/horse/supplements/gastro-aid-liq-pump,,,,/horse/supplements,"[""/horse""]","[""/brands/cavalor-equicare""]",success,
gid://shopify/Product/6989348339793,cavalleria-toscana-boys-gp-jacket,Cavalleria Toscana Boys GP Jacket,/products/cavalleria-toscana-boys-gp-jacket,/clothing/kids/show-jackets/cavalleria-toscana-boys-gp-jacket,1,/products/cavalleria-toscana-boys-gp-jacket,/clothing/kids/show-jackets/cavalleria-toscana-boys-gp-jacket,/clothing/kids/show-jackets,"[""/clothing/kids"",""/clothing""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6989348372561,bare-equestrian-charlotte-waterproof-jacket,BARE Equestrian Charlotte Waterproof Jacket,/clothing/womens/bare-equestrian-charlotte-waterproof-jacket,/clothing/outerwear/jackets/bare-equestrian-charlotte-waterproof-jacket,1,/clothing/womens/bare-equestrian-charlotte-waterproof-jacket,/clothing/outerwear/jackets/bare-equestrian-charlotte-waterproof-jacket,/clothing/outerwear/jackets,"[""/clothing/outerwear"",""/clothing""]","[""/brands/bare-equestrian""]",success,
gid://shopify/Product/6989348405329,bare-equestrian-emma-jacket,BARE Equestrian Emma Jacket,/clothing/womens/bare-equestrian-emma-jacket,/clothing/womens/bare-equestrian-emma-jacket,,,,/clothing/womens,"[""/clothing""]","[""/brands/bare-equestrian""]",success,
