from_path,to_path,redirect_type,origin,source,status,notes
/collections/horse-riding-apparel/7-5+summer,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7-5+tan,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7-5+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7-5+trailrace+black-shadow+gloves+gloves,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7-5+trailrace+chamois+roeckl-gloves,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7-5+white,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7-5+white+roeckl-gloves+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-blue+36+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-blue+42+womens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-blue+44,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-blue+44+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-blue+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-navy+44,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-navy+48+mens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-navy+48+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-navy+mens-breeches+52+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-navy+trailrace+42,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-navy+trailrace+high-waisted,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-navy+trailrace+mens-tops,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7001-navy+womens+42+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7079-navy+mens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7200-blue+42+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7200-blue+44,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7200-blue+44+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7200-blue+46,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7200-blue+childrens,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/75+dyon+belts,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/75+dyon+black,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7901-navy+medium+casual-tops,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7901-navy+show-jackets+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7901-navy+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7901-navy+trailrace+xx-large,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7901-navy+xx-large+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/790r-navy+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/790r-navy+womens,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7979-navy-navy+38,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7979-navy-navy+40+cavalleria-toscana+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7979-navy-navy+42,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7979-navy-navy+48,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7979-navy-navy+48+show-jackets+cavalleria-toscana,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7979-navy-navy+cavalleria-toscana,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7979-navy-navy+show-jackets,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7979-navy-navy+show-jackets+cavalleria-toscana+54,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7979-navy-navy+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7b00-ink+womens-breeches+44+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+0001-white+casual-tops+medium,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+4300-walnut+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+4300-walnut+womens-breeches+38,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+4300-walnut+womens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+4a00-chocolate+38,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+0001-white,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+34+3700-burgundy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+34+4a00-chocolate,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+34+womens-breeches+0001-white,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+36+7b00-ink,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+46+womens-breeches+8000-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+4a00-chocolate,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+4a00-chocolate+46,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+7b00-ink+44,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+brown+womens-breeches+46,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+trailrace+womens-breeches+9999-black,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/7c00-light-blue+womens-breeches+0001-white,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8+base-layer,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8+brown,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8+carbon-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8+gloves+roeckl-gloves+white+trailrace+gloves,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8+roeckl-gloves+black,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8+samshield+black+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8+white+gloves,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-10+bare-equestrian+malibu+childrens+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-10+bare-equestrian+periwinkle,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-10+childrens,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-10+glow,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-10+vanilla-creme,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+6+black,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+blue-print+gloves+roeckl-gloves+trailrace+summer,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+blue-print+gloves+trailrace+roeckl-gloves,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+gloves+tan,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+gloves+trailrace+grey+gloves,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+navy-navy+trailrace+samshield+gloves,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+trailrace+black-shadow+roeckl-gloves+summer,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+trailrace+chamois+roeckl-gloves,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+trailrace+gloves+anthracite,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+trailrace+samshield+gloves+black-rose-gold,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+trailrace+summer+black-shadow+roeckl-gloves,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8-5+white+roeckl-gloves+summer,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/80+dyon+belts+little-equine-co+navy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/80+little-equine-co,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/80+little-equine-co+dyon+tan+belts,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/80+tan,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8000-grey+52,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8000-grey+56+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8000-grey+trailrace+46,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/800r-grey+show-jackets+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/80cm+belts,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+12+childrens-breeches+8960-dove-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+34,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+38,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+38+7b00-ink+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+40+7001-navy+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+40+trailrace+womens-breeches+0001-white,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+40+womens-breeches+trailrace+0001-white,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+40+womens-breeches+trailrace+4a00-chocolate,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+42,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+42+7b00-ink,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+42+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+4300-walnut+40+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+4300-walnut+trailrace+38+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+44+8000-grey+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+44+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+46,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+46+trailrace+3700-burgundy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+7001-navy+12+childrens+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+7001-navy+trailrace+34,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+7b00-ink+womens-breeches+40,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8000-grey+34,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8000-grey+38+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+0001-white+40+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+12+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+34+7b00-ink+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+34+womens-breeches+brown,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+36+4300-walnut+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+36+trailrace+4300-walnut,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+38+trailrace+3700-burgundy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+38+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+40+7001-navy+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+40+white-breeches+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+4300-walnut+42+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+46+7001-navy+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+4a00-chocolate+trailrace+womens-breeches+46,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+7b00-ink+34,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+8000-grey+44+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+8000-grey+trailrace+42+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+8000-grey+trailrace+44+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+8980-mid-grey+12+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+9999-black+womens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+brown+42+womens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+brown+46+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+childrens+trailrace+7001-navy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+childrens-breeches+kids,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+34+4300-walnut+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+3700-burgundy+44,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+40+womens-breeches+7001-navy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+4300-walnut+38,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+46+womens-breeches+4300-walnut,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+8000-grey+44+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+9999-black+34,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+womens-breeches+34+8000-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+womens-breeches+46+brown,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+womens-breeches+7001-navy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+trailrace+womens-breeches+brown+46,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+white-breeches+42,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+white-breeches+trailrace+42,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+white-breeches+trailrace+womens-breeches+46,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+womens-breeches+36+7001-navy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+womens-breeches+36+7b00-ink,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+womens-breeches+36+8000-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+womens-breeches+4300-walnut+44+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+womens-breeches+trailrace+0001-white,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+8960-dove-grey+womens-breeches+trailrace+9999-black+38,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+9999-black+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+childrens+8960-dove-grey+10+white-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+childrens-breeches+10+trailrace+white-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+childrens-breeches+kids+8960-dove-grey+trailrace+8100-light-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+childrens-breeches+trailrace+10,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+kids,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+kids+trailrace+8960-dove-grey+8980-mid-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+10+8980-mid-grey+childrens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+34,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+36+womens-breeches+7b00-ink,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+38+womens-breeches+7001-navy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+4300-walnut+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+44+3700-burgundy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+8960-dove-grey+44+9999-black,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+8960-dove-grey+7001-navy+childrens-breeches+12,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+8960-dove-grey+7001-navy+womens-breeches+36,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+8960-dove-grey+7001-navy+womens-breeches+44,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+8960-dove-grey+7b00-ink+46,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+8960-dove-grey+childrens-breeches+7001-navy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+8960-dove-grey+white-breeches+44+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+8960-dove-grey+white-breeches+childrens+10,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+8980-mid-grey+kids+childrens,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+extra-large+womens+large,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+trailrace+womens-breeches+34,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+white-breeches+10+childrens+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+womens+extra-large+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+womens-breeches+34+7001-navy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+womens-breeches+38+8000-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8100-light-grey+womens-breeches+7001-navy+46,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/85+belts,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/85+belts+tan+dyon,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/85+little-equine-co,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/85+little-equine-co+dyon+belts,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/85+little-equine-co+dyon+brown,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/85cm+belts,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+10+8980-mid-grey+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+10+childrens+8100-light-grey+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+12+childrens+trailrace+8100-light-grey+8980-mid-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+12+trailrace+childrens,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+34+4a00-chocolate+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+36+trailrace+4300-walnut,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+36+white-breeches+womens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+3700-burgundy+42+womens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+3700-burgundy+44+womens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+38+4300-walnut+womens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+38+trailrace+womens-breeches+brown,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+40+4a00-chocolate,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+40+womens-breeches+8000-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+42+0001-white+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+42+3700-burgundy+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+4300-walnut+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+44+1101-beige,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+44+womens-breeches+trailrace+8000-grey,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+4a00-chocolate+36+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+56+trailrace+7001-navy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+7001-navy+44,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+7001-navy+womens-breeches+38,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8000-grey+womens-breeches+40,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+0001-white+36+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+0001-white+44+womens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+10+7001-navy+trailrace+childrens,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+12+7001-navy+childrens,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+34+0001-white+womens-breeches+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+36+brown+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+36+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+36+trailrace+7b00-ink,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+3700-burgundy+trailrace+42+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+38+womens-breeches+4300-walnut+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+42+3700-burgundy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+42+womens-breeches+brown,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+4300-walnut+46+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+44+womens-breeches+3700-burgundy,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+46+9999-black+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+4a00-chocolate+40+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+4a00-chocolate+trailrace+44+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+7001-navy+46+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+9999-black+38+trailrace,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+brown+38+trailrace+womens-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+brown+trailrace+38,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+childrens+trailrace+12+white-breeches,/,301,manual_redirects,auto_plus,active,
/collections/horse-riding-apparel/8960-dove-grey+8100-light-grey+childrens+trailrace+8100-light-grey,/,301,manual_redirects,auto_plus,active,
